App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month
Zomato,2022-03-18 16:40:36,I recommended one star bec they haven't properly maintain the hotels to produce the hard copy of the bill. Due to their mistake I'm loosing 220 claim amount from my company towards food expenses.,1,0,,,16.3.7,2022-03
Zomato,2023-06-18 13:29:12,Amazing you guys want to buy anything which you want to eat delicious,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-06-18 13:32:07,17.5.3,2023-06
Zomato,2023-03-31 13:45:35,How to participate in zpl 2023. I have updated the app but still not showing the zpl contest.,5,0,,,17.4.1,2023-03
Zomato,2022-07-09 08:50:50,Zomato should do random check on restaurant to understand the quality of food they are delivering. If act only as a delivery partner of restaurants then I have nothing to say.🙂🙂,3,0,"Hi Tanmoy, thank you for reaching out. We are constantly striving to improve our service / product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",2022-07-09 12:19:53,16.5.7,2022-07
Zomato,2022-02-22 20:05:03,Delivery boy marks as delivered without handing over to me. Then I have to spend 40 minutes with their laid back customer support team. No Thanks ! Deleted my account and uninstalled this app. Now beginning my journey with Swiggy!!,1,13,"Hi Arjuna, we apologise for this mishap. Please write to us at psreviewsupport@zomato.com for us to investigate this further.",2022-02-22 20:47:42,16.2.0,2022-02
Zomato,2022-02-17 04:41:19,I really appreciate Zomato Pro + discount on home delivery surcharge etc.!! There Are Undoubtedly Lots You Can Benefit From the Membership Of 12 Months!! Thanks. Wishes.,5,0,"Hi Uday, you just brought a smile to our face! We thank you for the appreciation! If you have any questions/suggestions for us, please feel free to reach out to us using the in-app support option or by writing to us at pro@zomato.com.",2022-04-02 15:03:47,16.3.1,2022-02
Zomato,2023-03-05 14:48:24,Very bad experience I ordered a Butter chicken but it was other animal meat 😒😒,1,0,"Hi Jyoti, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2023-03-05 14:52:23,17.3.6,2023-03
Zomato,2022-05-28 17:49:22,"Worst service. They cancel order without calling the customer, and then there is no way to track the order or the delivery boy.",1,1,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-28 22:56:19,16.5.0,2022-05
Zomato,2023-06-04 16:49:44,Very well good this app for every one,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-06-13 07:03:54,17.5.1,2023-06
Zomato,2022-05-10 15:49:38,Your map is really bad. Pl improve it. Always shows wrong roads and turns. See how swiggy or uber has cracked it.,2,0,"Hi Manish, thank you for reaching out. We are constantly striving to improve our service / product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",2022-05-11 15:47:53,16.4.9,2022-05
Zomato,2022-05-07 08:29:40,"They have glitches in payment confirmation, I ordered same order twice as app showed first transaction unsuccessful but bank sent confirm message, and in this confusion I paid twice and both orders were delivered, so food gone waste",3,0,"Hi Uttam, sorry to hear about that. Please write out to us at psreviewsupport@zomato.com and we'll reach to you at the earliest.",2022-05-08 13:03:43,,2022-05
Zomato,2022-02-26 21:13:47,I am been complaining about the multiple orders assigned with my order but Zomato is not serious about it.this is getting repeated every time. Not happy with kind of service.,1,0,"Hi Haresh, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-02-26 21:21:15,16.3.5,2022-02
Zomato,2023-03-24 15:23:24,"Good, delivery Speed should increace. Please look at zepto.",4,0,,,17.4.0,2023-03
Zomato,2023-04-02 15:19:57,Overall easy to use. I have never encountered a problem.,5,0,,,17.4.1,2023-04
Zomato,2022-12-27 06:10:16,On my first order I got a huge discount but I dint know that they add so many taxes to the bill and the final bill is way more than what u expect. So it's all a play to fool the same customers who give them business,1,0,"Hi there, 'taxes & charges' include delivery fee, restaurant's packaging charges and GST. The amount is dependent on factors like delivery distance, restaurant's own charges, applicable discounts. Kindly click on the 'taxes & charges' button to view the details. Hope this helps address your concern.",2022-12-27 07:08:27,17.2.1,2022-12
Zomato,2022-06-03 19:40:43,This app is fine but today incident felt me to uninstall this as delivery person was not there on time when I tried he was rude sudden with customer connect i got the order but they didn't worried as i was standing on road for 15 minutes.,3,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-06-04 07:13:17,14.3.9,2022-06
Zomato,2023-07-05 21:19:49,Always top notch,5,0,"Hi Swapnil, glad to hear that! Thank you for your feedback.

",2023-07-10 22:34:39,17.5.8,2023-07
Zomato,2022-02-07 16:17:25,Great app to get food from any source of our choice and taste. Management and attitude of delivery partners is just superb. Very user friendly app.,5,0,"Hi there, that's great! Glad to know you enjoyed using Zomato.",2022-02-07 16:47:22,16.2.8,2022-02
Zomato,2022-04-01 15:16:27,"I was disappointed to see that some restaurants price for dishes is high in menu than the actual price the restaurants are charging so I couldn't understand who is conning the clients, Restaurant's or Zomato ??",2,0,"Hi there, thank you for bringing this matter to our notice. Please share the details to psreviewsupport@zomato.com so that we can have this checked and asap.",2022-04-02 09:21:40,16.4.2,2022-04
Zomato,2022-02-24 16:23:55,Worst service.. No correct communication between restaurant and Zomato. If any problem occurs customer service is raising their hands.. They can't do anything.,1,0,"Hi Dilip, please write to us at psreviewsupport@zomato.com and we'll reach out to resolve this immediately.",2022-02-24 17:12:08,16.3.5,2022-02
Zomato,2022-05-27 09:41:59,"Deplorable services in ""Pro help"", my chat was transferred 4-5 times without any resolution. Unprofessional people are made to sit to support the customers. No wonder why zomato stock is hitting the bottom.",4,1,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-27 11:33:03,16.5.2,2022-05
Zomato,2023-02-06 10:30:08,Nice app. Good discount. But sometimes their server is slow and not able to do payment.,4,0,"Hi Vibha, thank you for reaching out. We are constantly striving to improve our service / product for our customers, and your feedback goes a long way in helping us do so. Thank you once again, do keep sharing your valuable inputs with us.",2023-02-11 11:07:15,,2023-02
Zomato,2022-08-03 17:32:18,"All restaurants associated with u,never follow or read instructions,so what is the use of such column, despite of telling to the restaurant, received the order whatever they want to send...After delivering, nobody bothers about the order.... foolishness of giving stars,if nobody wants to improve,so please remove that also",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-07 12:53:43,16.6.2,2022-08
Zomato,2022-08-25 06:53:02,"Worst ..thats only the word fit to this services Help & support is not working at all....u just kept a virtual assistance , which we Cant speak to them Worst delivery services They ArE not aware of badic locations atleast It is the worst delivery app i have ever Seen",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-25 23:02:01,,2022-08
Zomato,2023-05-28 14:45:24,Very fast delivery,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-05-28 14:48:17,17.5.0,2023-05
Zomato,2023-01-20 00:09:24,"Zomato is a great option for the lazy ones, resturants charge alot on zomato alot means alot, I really hate using zomato whenever i need to. I prefer getting food myself and saving some money or buying more ☺️",2,0,"Hi Salman, 'taxes & charges' include delivery fee, restaurant's packaging charges and GST. The amount is dependent on factors like delivery distance, restaurant's own charges, applicable discounts. Kindly click on the 'taxes & charges' button to view the details. Hope this helps address your concern.",2023-01-20 04:52:59,16.4.9,2023-01
Zomato,2023-06-24 14:52:05,Fast delivery satisfaction,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-06-24 14:55:55,17.5.4,2023-06
Zomato,2022-11-30 13:31:13,Very bad customer support . Got delivery but items were missing . You cant even talk to the customer care . They dont even respond on emails .,1,0,"Hi there, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-12-01 10:31:15,17.0.7,2022-11
Zomato,2022-05-19 08:22:49,Terrible services from a couple of months now. Either they send you wrong food or will make you wait for more than one hour even for smaller portions orders. No customer care service.,1,0,"Hi Navpreet, please write to us at psreviewsupport@zomato.com and we'll reach out to resolve this immediately.",2022-05-23 06:44:28,16.5.0,2022-05
Zomato,2022-06-25 16:34:45,"Very bad experience with delivery. Delivery Executive don't pick up phone. When you call when order delivery is very late, reply rudely.",1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-07-03 17:29:25,,2022-06
Zomato,2022-08-11 16:37:51,"Worst experience ever I got from Zomato. No quality in food, no safety measures. Overall experience with Zomato was zero. I lost my trust on Zomato",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-14 06:42:11,16.6.5,2022-08
Zomato,2022-02-18 10:12:13,Customer service and coordination have gone worst. I had a rude encounter with a zomato support specialist for just asking what happened on my order.,1,0,"Hi there, please write to us at psreviewsupport@zomato.com and we'll reach out to resolve this immediately.",2022-02-18 11:22:03,16.3.2,2022-02
